TotalExpInMonths,SalaryInLacs,Cluster
0.1651376146788991,0.007329842931937175,0
0.3091743119266055,0.007329842931937175,0
0.1651376146788991,0.007329842931937175,0
0.181651376146789,0.010471204188481678,0
0.22018348623853212,0.03141361256544503,0
0.23669724770642203,0.013612565445026181,0
0.23761467889908258,0.007329842931937175,0
0.20917431192660552,0.005235602094240838,0
0.15412844036697249,0.014659685863874347,0
0.15412844036697249,0.0010471204188481683,0
0.1743119266055046,0.011518324607329844,0
0.3302752293577982,0.0010471204188481683,0
0.1688073394495413,0.010261780104712044,0
0.17522935779816515,0.010575916230366493,0
0.1761467889908257,0.002293193717277488,0
0.19908256880733946,0.00020942408376963418,0
0.22018348623853212,0.0010471204188481683,0
0.2036697247706422,0.016753926701570686,0
0.46238532110091746,0.01989528795811519,0
0.21192660550458717,0.007329842931937175,0
0.3302752293577982,0.012565445026178011,0
0.1871559633027523,0.008586387434554974,0
0.17706422018348625,0.01486910994764398,0
0.17339449541284405,0.007329842931937175,0
0.26055045871559634,0.0041884816753926715,0
0.15871559633027524,0.00675392670157068,0
0.163302752293578,0.014921465968586388,0
0.24770642201834864,0.024083769633507855,0
0.1651376146788991,0.008376963350785341,0
0.20733944954128442,0.013612565445026181,0
0.163302752293578,0.004816753926701571,0
0.22018348623853212,0.0006282722513089008,0
0.4431192660550459,0.001151832460732984,0
0.1669724770642202,0.01382198952879581,0
0.22935779816513763,0.0005235602094240841,0
0.21743119266055047,0.034554973821989535,0
0.1651376146788991,0.01099476439790576,0
0.15412844036697249,0.0015706806282722516,0
0.21284403669724772,0.006701570680628273,0
0.26422018348623855,0.007329842931937175,0
0.21743119266055047,0.006837696335078535,0
0.22018348623853212,0.0015706806282722516,0
0.20642201834862386,0.013089005235602096,0
0.1743119266055046,0.00942408376963351,0
0.21100917431192662,0.0324607329842932,0
0.15412844036697249,0.013612565445026181,0
0.17706422018348625,0.023675392670157072,0
0.19908256880733946,0.016020942408376967,0
0.15504587155963304,0.005706806282722514,0
0.1853211009174312,0.015706806282722516,0
0.15871559633027524,0.010471204188481678,0
0.28073394495412846,0.03036649214659686,0
0.2036697247706422,0.010471204188481678,0
0.1559633027522936,0.00973821989528796,0
0.1981651376146789,0.003141361256544503,0
0.41834862385321103,0.01989528795811519,0
0.22568807339449543,0.021780104712041885,0
0.22660550458715598,0.002303664921465969,0
0.22018348623853212,0.010471204188481678,0
0.1651376146788991,0.01989528795811519,0
0.1981651376146789,0.01989528795811519,0
0.22293577981651377,0.007329842931937175,0
0.1981651376146789,0.01989528795811519,0
0.1871559633027523,0.0016753926701570682,0
0.15412844036697249,0.0,0
0.22018348623853212,0.013612565445026181,0
0.18990825688073396,0.009225130890052358,0
0.27522935779816515,0.020942408376963352,0
0.1651376146788991,0.007539267015706806,0
0.1889908256880734,0.0,0
0.22018348623853212,0.013612565445026181,0
0.1651376146788991,0.02141361256544503,0
0.22018348623853212,0.013089005235602096,0
0.2036697247706422,0.020942408376963352,0
0.15412844036697249,0.0015706806282722516,0
0.22568807339449543,0.0011099476439790576,0
0.1834862385321101,0.01635602094240838,0
0.1706422018348624,0.0,0
0.26972477064220185,0.05759162303664923,0
0.2036697247706422,0.005759162303664923,0
0.1743119266055046,0.011099476439790578,0
0.15412844036697249,0.00942408376963351,0
0.18256880733944955,0.021518324607329845,0
0.29724770642201837,0.0324607329842932,0
0.15412844036697249,0.0005235602094240841,0
0.1761467889908257,0.003141361256544503,0
0.1651376146788991,0.0002827225130890053,0
0.1871559633027523,0.0010994764397905758,0
0.3724770642201835,0.0010471204188481683,0
0.22110091743119267,6.282722513089017e-05,0
0.1651376146788991,0.010785340314136126,0
0.1706422018348624,0.007329842931937175,0
0.15412844036697249,0.0,0
0.22935779816513763,0.0010471204188481683,0
0.28623853211009176,0.010575916230366493,0
0.22018348623853212,0.013612565445026181,0
0.1871559633027523,0.026178010471204195,0
0.27064220183486243,0.02172774869109948,0
0.1981651376146789,0.013612565445026181,0
0.1706422018348624,0.0324607329842932,0
0.1926605504587156,0.002146596858638744,0
0.26880733944954127,0.007853403141361258,0
0.1651376146788991,0.001926701570680629,0
0.15412844036697249,0.00649214659685864,0
0.15229357798165138,0.011581151832460732,0
0.1889908256880734,0.0004188481675392675,0
0.27522935779816515,0.007853403141361258,0
0.22018348623853212,0.0010471204188481683,0
0.1596330275229358,0.0017801047120418858,0
0.3412844036697248,0.026178010471204195,0
0.2036697247706422,0.0036649214659685864,0
0.24220183486238533,0.01989528795811519,0
0.25688073394495414,0.01989528795811519,0
0.31100917431192665,0.007643979057591625,0
0.1926605504587156,0.014659685863874347,0
0.19174311926605506,0.015706806282722516,0
0.1743119266055046,0.007329842931937175,0
0.1981651376146789,0.0005235602094240841,0
0.15504587155963304,0.0034031413612565457,0
0.1651376146788991,0.0012565445026178016,0
0.3743119266055046,0.013612565445026181,0
0.1761467889908257,0.053403141361256554,0
0.344954128440367,0.0020942408376963357,0
0.1651376146788991,0.007329842931937175,0
0.25321100917431194,0.020942408376963352,0
0.16788990825688074,0.026178010471204195,0
0.1651376146788991,0.008376963350785341,0
0.15412844036697249,0.00524607329842932,0
0.1981651376146789,0.0020942408376963357,0
0.1651376146788991,0.004293193717277486,0
0.2559633027522936,0.0035602094240837698,0
0.1981651376146789,0.011518324607329844,0
0.15871559633027524,0.0007853403141361258,0
0.1761467889908257,0.013612565445026181,0
0.17155963302752295,0.0030366492146596865,0
0.1871559633027523,0.024607329842931937,0
0.20642201834862386,0.0035602094240837698,0
0.20458715596330276,0.01989528795811519,0
0.15412844036697249,0.01905759162303665,0
0.15412844036697249,0.0006806282722513091,0
0.27522935779816515,0.0004188481675392675,0
0.1963302752293578,6.282722513089017e-05,0
0.20275229357798166,0.005759162303664923,0
0.1761467889908257,0.01204188481675393,0
0.28256880733944956,0.0,0
0.25321100917431194,0.0010471204188481683,0
0.23119266055045873,0.011518324607329844,0
0.1798165137614679,0.009068062827225132,0
0.22018348623853212,0.033507853403141365,0
0.1981651376146789,0.024083769633507855,0
0.27522935779816515,0.012565445026178011,0
0.2036697247706422,0.004240837696335081,0
0.18440366972477065,0.00020942408376963418,0
0.26422018348623855,0.005235602094240838,0
0.363302752293578,0.018010471204188486,0
0.23302752293577983,0.0026701570680628273,0
0.22935779816513763,0.015916230366492146,0
0.23027522935779818,0.023036649214659685,0
0.23027522935779818,0.0036649214659685864,0
0.3412844036697248,0.01989528795811519,0
0.24311926605504589,0.02492146596858639,0
0.17889908256880735,0.04712041884816755,0
0.1724770642201835,0.0021780104712041887,0
0.1779816513761468,0.0,0
0.21559633027522937,0.006282722513089006,0
0.3669724770642202,0.008376963350785341,0
0.1981651376146789,0.0041884816753926715,0
0.1871559633027523,0.005235602094240838,0
0.22018348623853212,0.013612565445026181,0
0.1706422018348624,0.0007329842931937175,0
0.27522935779816515,0.0010471204188481683,0
0.29724770642201837,0.021989528795811522,0
0.15412844036697249,0.03664921465968587,0
0.27706422018348625,0.0010471204188481683,0
0.2036697247706422,0.0,0
0.27798165137614683,0.01780104712041885,0
0.16055045871559634,0.0041884816753926715,0
0.1651376146788991,0.013612565445026181,0
0.22752293577981653,0.02958115183246074,0
0.21100917431192662,0.005759162303664923,0
0.22110091743119267,0.0324607329842932,0
0.3192660550458716,0.04712041884816755,0
0.4073394495412844,0.020942408376963352,0
0.2981651376146789,0.00261780104712042,0
0.1706422018348624,0.004712041884816755,0
0.16788990825688074,0.005340314136125655,0
0.24220183486238533,0.013612565445026181,0
0.1651376146788991,0.018324607329842937,0
0.1559633027522936,0.04712041884816755,0
0.26972477064220185,0.005445026178010471,0
0.22568807339449543,0.0020942408376963357,0
0.1908256880733945,0.008586387434554974,0
0.24128440366972478,0.017486910994764397,0
0.19908256880733946,0.015706806282722516,0
0.22568807339449543,0.005235602094240838,0
0.3055045871559633,0.01424083769633508,0
0.1761467889908257,0.020942408376963352,0
0.15412844036697249,0.007329842931937175,0
0.22018348623853212,0.013612565445026181,0
0.29357798165137616,0.0035602094240837698,0
0.17339449541284405,0.015706806282722516,0
0.1908256880733945,0.011256544502617804,0
0.21467889908256882,0.013612565445026181,0
0.1981651376146789,0.024083769633507855,0
0.18440366972477065,0.023350785340314137,0
0.15137614678899083,0.013612565445026181,0
0.2,0.007329842931937175,0
0.1981651376146789,0.03141361256544503,0
0.17339449541284405,0.013612565445026181,0
0.22752293577981653,0.0012565445026178016,0
0.1926605504587156,0.0010471204188481683,0
0.1651376146788991,0.008376963350785341,0
0.23119266055045873,0.010471204188481678,0
0.18073394495412845,0.026858638743455503,0
0.1559633027522936,0.005235602094240838,0
0.3211009174311927,0.0041884816753926715,0
0.15229357798165138,0.0003350785340314145,0
0.29541284403669726,0.005235602094240838,0
0.1761467889908257,0.012565445026178011,0
0.2981651376146789,0.0002617801047120425,0
0.20275229357798166,0.01780104712041885,0
0.24220183486238533,5.235602094240833e-05,0
0.3302752293577982,0.005235602094240838,0
0.15412844036697249,0.01989528795811519,0
0.1981651376146789,0.020942408376963352,0
0.1651376146788991,0.007329842931937175,0
0.26422018348623855,0.00261780104712042,0
0.26422018348623855,0.007329842931937175,0
0.23119266055045873,0.0036649214659685864,0
0.25871559633027524,0.00016753926701570682,0
0.21467889908256882,5.235602094240833e-05,0
0.1706422018348624,0.00992670157068063,0
0.1596330275229358,0.0005235602094240841,0
0.1944954128440367,0.035078534031413616,0
0.22018348623853212,0.03664921465968587,0
0.20917431192660552,0.01989528795811519,0
0.24220183486238533,0.013612565445026181,0
0.1651376146788991,0.003141361256544503,0
0.23119266055045873,0.019979057591623037,0
0.1981651376146789,0.004712041884816755,0
0.15045871559633028,0.0034031413612565457,0
0.15412844036697249,0.0005235602094240841,0
0.1651376146788991,0.005445026178010471,0
0.1871559633027523,0.012356020942408378,0
0.1651376146788991,0.020942408376963352,0
0.1761467889908257,0.0033507853403141365,0
0.1981651376146789,0.007329842931937175,0
0.21834862385321102,0.042931937172774874,0
0.1743119266055046,0.020942408376963352,0
0.2724770642201835,0.01780104712041885,0
0.20458715596330276,0.011518324607329844,0
0.22018348623853212,0.01989528795811519,0
0.20917431192660552,0.01989528795811519,0
0.1798165137614679,0.0031832460732984288,0
0.1761467889908257,0.0041884816753926715,0
0.19908256880733946,0.006858638743455499,0
0.42201834862385323,0.013612565445026181,0
0.1651376146788991,0.010471204188481678,0
0.4073394495412844,0.005623036649214659,0
0.16605504587155964,5.235602094240833e-05,0
0.20275229357798166,0.01780104712041885,0
0.21926605504587157,0.02827225130890053,0
0.1651376146788991,0.010471204188481678,0
0.1981651376146789,0.00942408376963351,0
0.1798165137614679,0.0010994764397905758,0
0.22018348623853212,0.023036649214659685,0
0.22110091743119267,0.0008376963350785341,0
0.1651376146788991,0.0041884816753926715,0
0.3522935779816514,0.007329842931937175,0
0.1981651376146789,0.003141361256544503,0
0.1596330275229358,0.0003664921465968583,0
0.21467889908256882,0.0036649214659685864,0
0.22018348623853212,0.00942408376963351,0
0.3467889908256881,0.007329842931937175,0
0.17155963302752295,0.006020942408376964,0
0.1706422018348624,0.023036649214659685,0
0.23486238532110093,0.007842931937172776,0
0.24220183486238533,0.0020942408376963357,0
0.25321100917431194,0.0181151832460733,0
0.24587155963302754,0.015706806282722516,0
0.19174311926605506,0.005235602094240838,0
0.16788990825688074,0.008000000000000002,0
0.1724770642201835,0.01099476439790576,0
0.27522935779816515,0.0041884816753926715,0
0.1761467889908257,0.009842931937172776,0
0.1871559633027523,0.008376963350785341,0
0.1651376146788991,0.00942408376963351,0
0.25871559633027524,0.0019371727748691099,0
0.21192660550458717,0.008062827225130891,0
0.22018348623853212,0.02722513089005236,0
0.17522935779816515,0.0041884816753926715,0
0.1761467889908257,0.0,0
0.1871559633027523,0.0033507853403141365,0
0.25321100917431194,0.015350785340314138,0
0.16788990825688074,0.008376963350785341,0
0.1871559633027523,0.007329842931937175,0
0.22110091743119267,0.0,0
0.1651376146788991,0.008376963350785341,0
0.3302752293577982,0.021989528795811522,0
0.181651376146789,0.0041884816753926715,0
0.1761467889908257,8.376963350785385e-05,0
0.23944954128440368,0.022513089005235604,0
0.27522935779816515,0.0007329842931937175,0
0.17889908256880735,0.008481675392670158,0
0.1706422018348624,0.00031413612565444997,0
0.27522935779816515,0.026073298429319373,0
0.15412844036697249,0.013612565445026181,0
0.1596330275229358,0.015706806282722516,0
0.1651376146788991,0.005256544502617802,0
0.21743119266055047,0.013612565445026181,0
0.20091743119266056,0.024083769633507855,0
0.28990825688073396,0.011518324607329844,0
0.1651376146788991,0.0005235602094240841,0
0.1761467889908257,0.03848167539267016,0
0.17155963302752295,0.0041884816753926715,0
0.181651376146789,0.010471204188481678,0
0.19724770642201836,0.008376963350785341,0
0.1651376146788991,0.005445026178010471,0
0.27522935779816515,0.005759162303664923,0
0.22018348623853212,0.0,0
0.1724770642201835,0.024083769633507855,0
0.2036697247706422,0.011518324607329844,0
0.2908256880733945,0.011518324607329844,0
0.23027522935779818,0.03664921465968587,0
0.1651376146788991,0.0010471204188481683,0
0.27339449541284405,0.0036649214659685864,0
0.1981651376146789,0.0,0
0.2944954128440367,0.003141361256544503,0
0.1651376146788991,0.0,0
0.17889908256880735,0.020942408376963352,0
0.21009174311926607,0.003141361256544503,0
0.2669724770642202,0.007706806282722514,0
0.16055045871559634,0.010471204188481678,0
0.16972477064220184,0.0149738219895288,0
0.1559633027522936,0.009162303664921467,0
0.3137614678899083,0.013612565445026181,0
0.27798165137614683,0.010471204188481678,0
0.1871559633027523,0.018586387434554978,0
0.1688073394495413,0.01873298429319372,0
0.1596330275229358,0.0041884816753926715,0
0.1853211009174312,0.014659685863874347,0
0.16788990825688074,0.008586387434554974,0
0.21467889908256882,0.007329842931937175,0
0.26422018348623855,0.003141361256544503,0
0.15412844036697249,0.005235602094240838,0
0.15412844036697249,0.007591623036649215,0
0.363302752293578,0.008376963350785341,0
0.15412844036697249,0.0015706806282722516,0
0.1669724770642202,0.01989528795811519,0
0.15412844036697249,0.010261780104712044,0
0.15688073394495414,0.002303664921465969,0
0.1577981651376147,0.007329842931937175,0
0.1688073394495413,0.00649214659685864,0
0.1798165137614679,0.0324607329842932,0
0.1779816513761468,0.003141361256544503,0
0.16972477064220184,0.0012565445026178016,0
0.20642201834862386,0.0025130890052356032,0
0.22018348623853212,0.0010471204188481683,0
0.1926605504587156,0.016230366492146597,0
0.1981651376146789,0.026178010471204195,0
0.1981651376146789,0.0016753926701570682,0
0.25321100917431194,0.07853403141361257,0
0.1761467889908257,0.016753926701570686,0
0.1963302752293578,0.005287958115183247,0
0.3467889908256881,0.015706806282722516,0
0.1871559633027523,0.045026178010471214,0
0.2522935779816514,0.018010471204188486,0
0.1761467889908257,0.011518324607329844,0
0.27431192660550463,0.014136125654450262,0
0.26788990825688075,0.0015706806282722516,0
0.15871559633027524,0.0041884816753926715,0
0.1871559633027523,0.020942408376963352,0
0.1669724770642202,0.010471204188481678,0
0.24220183486238533,0.007329842931937175,0
0.15871559633027524,0.0021780104712041887,0
0.15412844036697249,0.012617801047120422,0
0.1981651376146789,0.0193717277486911,0
0.15412844036697249,0.005706806282722514,0
0.29724770642201837,0.0036649214659685864,0
0.25321100917431194,0.013612565445026181,0
0.29724770642201837,0.0015706806282722516,0
0.22293577981651377,0.0010471204188481683,0
0.26422018348623855,0.02827225130890053,0
0.17889908256880735,0.02492146596858639,0
0.1651376146788991,0.006282722513089006,0
0.15412844036697249,0.00942408376963351,0
0.181651376146789,0.0007958115183246076,0
0.2036697247706422,0.014764397905759166,0
0.181651376146789,0.0005235602094240841,0
0.30275229357798167,0.008586387434554974,0
0.24770642201834864,0.0036125654450261772,0
0.1651376146788991,0.020942408376963352,0
0.2018348623853211,0.02879581151832461,0
0.2761467889908257,0.020942408376963352,0
0.3834862385321101,0.01759162303664922,0
0.24220183486238533,0.020942408376963352,0
0.1889908256880734,0.015654450261780105,0
0.22018348623853212,0.0015706806282722516,0
0.22018348623853212,0.0010471204188481683,0
0.1761467889908257,0.0010471204188481683,0
0.26422018348623855,0.0324607329842932,0
0.18623853211009175,0.04031413612565446,0
0.15412844036697249,0.0035602094240837698,0
0.1981651376146789,0.0293193717277487,0
0.22018348623853212,0.010471204188481678,0
0.22018348623853212,0.0324607329842932,0
0.1651376146788991,0.02879581151832461,0
0.1577981651376147,0.005235602094240838,0
0.1926605504587156,0.01099476439790576,0
0.23119266055045873,0.007853403141361258,0
0.1651376146788991,0.007329842931937175,0
0.15871559633027524,0.00324607329842932,0
0.21743119266055047,0.00020942408376963418,0
0.1871559633027523,0.0012565445026178016,0
0.1779816513761468,0.004712041884816755,0
0.1651376146788991,0.007329842931937175,0
0.1651376146788991,0.01884816753926702,0
0.24220183486238533,0.006282722513089006,0
0.1761467889908257,0.007329842931937175,0
0.1614678899082569,0.020942408376963352,0
0.1688073394495413,0.006020942408376964,0
0.1688073394495413,0.023036649214659685,0
0.27431192660550463,0.3751413612565445,0
0.1761467889908257,0.016753926701570686,0
0.15412844036697249,0.0010366492146596865,0
0.25321100917431194,0.007329842931937175,0
0.1651376146788991,0.018963350785340317,0
0.23211009174311928,0.007329842931937175,0
0.15412844036697249,0.012565445026178011,0
0.181651376146789,0.00261780104712042,0
0.21467889908256882,0.01099476439790576,0
0.1981651376146789,0.0010471204188481683,0
0.1871559633027523,0.01780104712041885,0
0.1871559633027523,0.01523560209424084,0
0.24220183486238533,0.011863874345549736,0
0.22568807339449543,0.011068062827225134,0
0.17339449541284405,0.02167539267015707,0
0.15412844036697249,0.005235602094240838,0
0.21467889908256882,0.01597905759162304,0
0.181651376146789,0.024083769633507855,0
0.2,0.01989528795811519,0
0.1834862385321101,0.08900523560209425,0
0.25871559633027524,0.0041884816753926715,0
0.15871559633027524,0.009947643979057593,0
0.16238532110091744,0.024083769633507855,0
0.22018348623853212,0.012565445026178011,0
0.1761467889908257,0.013612565445026181,0
0.8853211009174312,0.00293193717277487,0
0.45137614678899085,0.0041884816753926715,0
0.1651376146788991,0.011518324607329844,0
0.21467889908256882,0.0010471204188481683,0
0.15412844036697249,0.003141361256544503,0
0.24220183486238533,0.007958115183246075,0
0.15321100917431194,0.0016753926701570682,0
0.15412844036697249,0.03141361256544503,0
0.16788990825688074,0.020942408376963352,0
0.28256880733944956,0.011780104712041885,0
0.15412844036697249,0.0016753926701570682,0
0.1596330275229358,0.003141361256544503,0
0.28165137614678903,0.007853403141361258,0
0.30825688073394497,0.007329842931937175,0
0.28073394495412846,0.0041884816753926715,0
0.15412844036697249,0.0010471204188481683,0
0.15412844036697249,0.011518324607329844,0
0.2018348623853211,0.045026178010471214,0
0.22018348623853212,0.03664921465968587,0
0.1651376146788991,0.015130890052356022,0
0.1761467889908257,0.024083769633507855,0
0.1981651376146789,0.012356020942408378,0
0.2871559633027523,0.0010471204188481683,0
0.181651376146789,0.011350785340314138,0
0.15412844036697249,0.02827225130890053,0
0.23211009174311928,0.012565445026178011,0
0.25779816513761467,0.01989528795811519,0
0.1651376146788991,0.0010471204188481683,0
0.25871559633027524,0.007329842931937175,0
0.1651376146788991,0.004942408376963352,0
0.29174311926605506,0.011518324607329844,0
0.1761467889908257,0.032104712041884816,0
0.3192660550458716,0.007329842931937175,0
0.4073394495412844,0.013612565445026181,0
0.15412844036697249,0.0041884816753926715,0
0.21467889908256882,0.0038743455497382197,0
0.24403669724770644,0.00293193717277487,0
0.15412844036697249,0.010471204188481678,0
0.24220183486238533,0.0016753926701570682,0
0.1834862385321101,0.009947643979057593,0
0.3743119266055046,0.004712041884816755,0
0.15412844036697249,0.0004188481675392675,0
0.1761467889908257,0.012565445026178011,0
0.38256880733944953,0.013612565445026181,0
0.21009174311926607,0.012827225130890055,0
0.20917431192660552,0.016774869109947646,0
0.1651376146788991,0.01989528795811519,0
0.17155963302752295,0.0324607329842932,0
0.163302752293578,0.00031413612565444997,0
0.3302752293577982,0.03141361256544503,0
0.25779816513761467,0.035602094240837705,0
0.21559633027522937,0.0,0
0.3743119266055046,0.010471204188481678,0
0.1761467889908257,0.026178010471204195,0
0.1981651376146789,0.0041884816753926715,0
0.1761467889908257,0.026178010471204195,0
0.25321100917431194,0.0015706806282722516,0
0.21192660550458717,0.006282722513089006,0
0.15504587155963304,0.020942408376963352,0
0.1614678899082569,0.0027225130890052365,0
0.20917431192660552,0.0036649214659685864,0
0.24954128440366974,0.006073298429319373,0
0.21743119266055047,0.016753926701570686,0
0.30825688073394497,0.0031832460732984288,0
0.1651376146788991,0.01780104712041885,0
0.15871559633027524,0.005759162303664923,0
0.1596330275229358,0.002303664921465969,0
0.1651376146788991,0.013612565445026181,0
0.3853211009174312,0.020942408376963352,0
0.15412844036697249,0.00879581151832461,0
0.26055045871559634,0.010000000000000002,0
0.3247706422018349,0.00942408376963351,0
0.20917431192660552,0.009842931937172776,0
0.1651376146788991,0.005319371727748693,0
0.18807339449541285,0.022513089005235604,0
0.24770642201834864,0.0293193717277487,0
0.2036697247706422,0.00649214659685864,0
0.20917431192660552,0.026178010471204195,0
0.3100917431192661,0.009947643979057593,0
0.27064220183486243,0.0021989528795811515,0
0.22018348623853212,0.0004188481675392675,0
0.15412844036697249,0.012565445026178011,0
0.18073394495412845,0.016230366492146597,0
0.1596330275229358,0.007329842931937175,0
0.30825688073394497,0.007329842931937175,0
0.16788990825688074,0.0015706806282722516,0
0.3192660550458716,0.026178010471204195,0
0.3798165137614679,0.007329842931937175,0
0.1669724770642202,0.020942408376963352,0
0.26422018348623855,0.0041884816753926715,0
0.22018348623853212,0.034554973821989535,0
0.29724770642201837,0.017015706806282727,0
0.19908256880733946,0.017382198952879582,0
0.15412844036697249,0.01204188481675393,0
0.1981651376146789,0.020942408376963352,0
0.1853211009174312,0.005235602094240838,0
0.1706422018348624,0.020942408376963352,0
0.1981651376146789,0.02879581151832461,0
0.1871559633027523,0.0035602094240837698,0
0.29724770642201837,0.005235602094240838,0
0.1706422018348624,0.0013612565445026183,0
0.1596330275229358,0.0010471204188481683,0
0.25321100917431194,0.026178010471204195,0
0.22568807339449543,0.010680628272251311,0
0.15412844036697249,0.01780104712041885,0
0.3238532110091743,0.007329842931937175,0
0.19724770642201836,0.0020942408376963357,0
0.3963302752293578,0.023560209424083774,0
0.1651376146788991,0.006073298429319373,0
0.1706422018348624,0.016387434554973823,0
0.1871559633027523,0.006596858638743456,0
0.1651376146788991,0.010471204188481678,0
0.16605504587155964,0.00261780104712042,0
0.1559633027522936,0.01099476439790576,0
0.19174311926605506,0.010471204188481678,0
0.15137614678899083,0.0010471204188481683,0
0.22018348623853212,0.01989528795811519,0
0.15412844036697249,0.002324607329842932,0
0.27522935779816515,0.02827225130890053,0
0.18623853211009175,0.00261780104712042,0
0.1743119266055046,0.011099476439790578,0
0.15412844036697249,0.015706806282722516,0
0.22018348623853212,0.002303664921465969,0
0.15412844036697249,0.011518324607329844,0
0.15412844036697249,0.03874345549738221,0
0.3522935779816514,0.01989528795811519,0
0.21467889908256882,0.03141361256544503,0
0.18990825688073396,0.021989528795811522,0
0.22844036697247708,0.008900523560209424,0
0.1651376146788991,0.015706806282722516,0
0.16788990825688074,0.017277486910994767,0
0.24770642201834864,0.017539267015706808,0
0.22110091743119267,0.0020418848167539274,0
0.1577981651376147,0.013089005235602096,0
0.1926605504587156,0.015706806282722516,0
0.15504587155963304,0.013455497382198955,0
0.1651376146788991,0.010471204188481678,0
0.17889908256880735,0.0193717277486911,0
0.1761467889908257,0.007329842931937175,0
